name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
Mbazwana,,hamlet,,,"Kwazulu-Natal, South Africa",,,,,,,,,,,,286800255,nodes
De Hoek,,hamlet,,,,,,,,,,,,,,,2349540204,nodes
Gamkaberg Managers House,,hamlet,,,,,,,,,,,,,,,2385713373,nodes
Noordhoek Manor,,hamlet,,,,,,,,,,,,,,,1865213099,nodes
Hangberg,,hamlet,,,Hout Bay,,,,,,,,,,,,305136219,nodes
Redhill Informal Settlement,,village,,,Western Cape; South Africa,,,,,,,,,,,,1618679355,nodes
Storms River Mouth Rest Camp,,hamlet,,,,,,,,,,,,,,,2429926631,nodes
Bosfontein,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262695408,nodes
Skoonplaas,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262716117,nodes
Goshen,,village,,,,,,,,,,,,,,,3752272105,nodes
eMahemini,,hamlet,,,,,,,,,,,,,,,2156777442,nodes
Cegcuwana,,village,,,,,,,,,,,,,,,2156777451,nodes
Mchewula,,hamlet,,,,,,,,,,,,,,,2156777495,nodes
eGqubeni,,village,,,,,,,,,,,,,,,2156777626,nodes
eMaphiko,,hamlet,,,,,,,,,,,,,,,2156777650,nodes
Tevreden,,isolated_dwelling,,,,,,,,,,,,,,,5399275339,nodes
Bulembu,,village,,,,,,,,,,,,,,,59732837,nodes
St. Matthews,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262717504,nodes
Ngolokodo,,hamlet,,,,,,,,,,,,,,,1348522673,nodes
Ndodekhling-Shayiwe,,hamlet,,,,,,,,,,,,,,,1348609749,nodes
Telezini,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262717682,nodes
Bhobomzana,,hamlet,,,,,,,,,,,,,,,1348522604,nodes
Esigodini,,hamlet,,,,,,,,,,,,,,,1348522717,nodes
Boshoek,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262719394,nodes
Hlobane,,village,,,,sagns,,,,,,,,,,,262707026,nodes
Nomngwinji,,hamlet,,,,,,,,,,,,,,,10977245703,nodes
Nautilus bay,,hamlet,,,,,,,,,,,,,,,2547191254,nodes
Chibini,,hamlet,,,,,,,,,,,,,,,10932406692,nodes
Vuvu,,hamlet,,,,,,,,,,,,,,,10932407421,nodes
Hartland,,hamlet,,,,sagns,,,,,,,,,,,7739398546,nodes
Kilbarchan,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262707514,nodes
Glenmore,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262706680,nodes
Carlisle Bridge,,isolated_dwelling,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704600,nodes
Hlabisa,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720599,nodes
Mabhokisini,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721069,nodes
Kingsley,,hamlet,,,,,,,,,,,,,,,1348522612,nodes
Pongola,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262714935,nodes
eLukwatini,,town,,13149,"Mpumalanga, South Africa",sagns,,,,,,,,,,,59649286,nodes
Skilpaddorp,,hamlet,,,,,,,,,,,,,,,7410218685,nodes
Gelukshoop,,isolated_dwelling,,,,,,,,,,,,,,,7192450495,nodes
Platfontein,,isolated_dwelling,,,,,,,,,,,,,,,7192450496,nodes
Dadelboom,,isolated_dwelling,,,,,,,,,,,,,,,7192458149,nodes
Kleinvlei,,hamlet,,,,,,,,,,,,,,,8000160218,nodes
Simon's Town,Simon's Town,town,,7000,Western Cape; South Africa,sagns,,,,,,,,,,,254352976,nodes
Dimbaza,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705093,nodes
KwaNtsipho,,hamlet,,,,,,,,,,,,,,,2158215282,nodes
Ugie,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718084,nodes
Mandlaneni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709349,nodes
Marawuleni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709426,nodes
Villa Montigo,,,residential,,,,,,,,,,,,,,6457042014,nodes
Casabella,,,residential,,,,,,,,,,,,,,6457044216,nodes
San Bernadiono,,,residential,,,,,,,,,,,,,,6457046072,nodes
Waterfall Heights,,,residential,,,,,,,,,,,,,,6457072172,nodes
Tulip Gardens,,,residential,,,,,,,,,,,,,,6457078610,nodes
Pearl Cove,,,residential,,,,,,,,,,,,,,6457032294,nodes
Polile,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714858,nodes
Nqechane Ha-Setjeo,,village,,,,,,,,,,,,,,,3300204482,nodes
Hermon,,village,,,,,,,,,,,,,,,3380250012,nodes
Doringbaai,,village,,1260,,sagns,,,,,,,,,,,262705186,nodes
Splice Apartments,,,residential,,,,,,,,,,,,,,290578879,nodes
Boulders Bush Lodge,,village,,,,,,,,,,,,,,,2056237470,nodes
Tygerberg Country Estate,,village,,,,,,,,,,,,,,,494401691,nodes
eSixekweni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706015,nodes
Phantsi-kweTrain,,village,,,,,,,,,,,,,,,6057007271,nodes
Gubevu,,village,,,,,,,,,,,,,,,10699385525,nodes
eXwili,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720118,nodes
Witwater,,hamlet,,,,,,,,,,,,,,,7631890524,nodes
Clarkebury,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704685,nodes
Mvezo,,village,,,,,,,,,,,,,,,2376286440,nodes
Eloffskraal,,isolated_dwelling,,,,,,,,,,,,,,,7168360255,nodes
Klipfontein,,hamlet,,,,,Klipfontein,,,,,,,,,,3999646859,nodes
Maasrust,,hamlet,,,,,,,,,,,,,,,3999644739,nodes
Ahrens,,isolated_dwelling,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262694550,nodes
Gonubie,,town,,,,sagns,,,,,,,,,,,262706710,nodes
Kruidfontein,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262707862,nodes
Bongoza,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262695362,nodes
Zagwiti,,hamlet,,,,,,,,,,,,,,,2156777441,nodes
Mawusheni,,hamlet,,,,,,,,,,,,,,,2156777604,nodes
Leeu-Gamka,,village,,2727,"Western Cape, South Africa",sagns,,,,,,,,,,,262708500,nodes
Mchubakazi,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709991,nodes
Cuba,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719732,nodes
Siyanda,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722184,nodes
eKuphumleni,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719997,nodes
Mmango,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262710172,nodes
eZingxandoreni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706160,nodes
Komga,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720858,nodes
Holpan,,hamlet,,,,,,,,,,,,,,,4323771129,nodes
Bloupoort,,isolated_dwelling,,,,,,,,,,,,,,,7168359574,nodes
Eloffshoek,,isolated_dwelling,,,,,,,,,,,,,,,7168359991,nodes
Rooiblom,,isolated_dwelling,,,,,,,,,,,,,,,7169750537,nodes
Strydam,,isolated_dwelling,,,,,,,,,,,,,,,7169750522,nodes
Vanrhynsdorp,Vanrhynsdorp,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722400,nodes
,,hamlet,,,,,,,,,,,,,,,8426582076,nodes
,,hamlet,,,,,,,,,,,,,,,8426583471,nodes
Kurland,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720891,nodes
Pella,,village,,,,,,,,,,,,,,,1292981972,nodes
,,hamlet,,,,,,,,,,,,,,,3179117475,nodes
,,hamlet,,,,,,,,,,,,,,,3179117474,nodes
Sekhing,,village,,,,,,,,,,,,,,,1388678646,nodes
Halfweg,,hamlet,,,,,,,,,,,,,,,1395808194,nodes
,,hamlet,,,,,,,,,,,,,,,8426570799,nodes
Mvane,,hamlet,,,,sagns,,,,,,,,,,,262713000,nodes
Imvani,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707173,nodes
Spytfontein,,hamlet,,,,,,,,,,,,,,,1352529568,nodes
Jersey Vale,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707274,nodes
Frankfort,,hamlet,,,,,,,,,,,,,,,9025691718,nodes
Amabele,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,355000229,nodes
Raxanga,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721998,nodes
Wilgerfontein,,isolated_dwelling,,,,,,,,,,,,,,,7150432912,nodes
Nieuwoudtville,,town,,2093,"Northern Cape, South Africa",sagns,,,,,,,,,,,262713547,nodes
De Hoop,,isolated_dwelling,,,,,,,,,,,,,,,7192400187,nodes
Droëkloof,,isolated_dwelling,,,,,,,,,,,,,,,7172264283,nodes
,,hamlet,,,,,,,,,,,,,,,2121544415,nodes
,,hamlet,,,,,,,,,,,,,,,3999453646,nodes
,,hamlet,,,,,,,,,,,,,,,3217529723,nodes
Skuitdrift,,hamlet,,,,,,,,,,,,,,,1408740643,nodes
Ebenhaeser,,village,,1305,,,,,,,,,,,,,5257657685,nodes
Kamassies,,hamlet,,,,,,,,,,,,,,,3217553570,nodes
Rietpoort,,village,,,,,,,,,,,,,,,2916169235,nodes
Nourivier,,hamlet,,,,,,,,,,,,,,,2283574742,nodes
O'Kiep,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262714287,nodes
Mkhonjane,,hamlet,,,,,,,,,,,,,,,1348522643,nodes
Msezene,,hamlet,,,,,,,,,,,,,,,1348609656,nodes
Dunudunu,,hamlet,,,,,,,,,,,,,,,1348609729,nodes
Elandsheim,,village,,,,,,,,,,,,,,,704493333,nodes
St Cathryns,,isolated_dwelling,,,,,,,,,,,,,,,2188365226,nodes
Lekgophung,,village,,,,,,,,,,,,,,,4284215138,nodes
Molshoop,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262721464,nodes
Uintjieskraal,,isolated_dwelling,,,,,,,,,,,,,,,7160472554,nodes
Greenpoint,,village,,,,,,,,,,,,,,,8425954441,nodes
Wavecrest,,village,,,,,,,,,,,,,,,348139290,nodes
Ndweni,,village,,,,,,,,,,,,,,,8455810330,nodes
Woodford,,village,,,,,,,,,,,,,,,4515104404,nodes
,,hamlet,,,,,,,,,,,,,,,3999338265,nodes
Steinkopf,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262717545,nodes
,,hamlet,,,,,,,,,,,,,,,3999341857,nodes
Mafube Mission,,village,,,,,,,,,,,,,,,1424588015,nodes
Dlamini Homestead,,isolated_dwelling,,,,,,,,,,,,,,,3556354096,nodes
Mahai,,hamlet,,,,,,,,,,,,,,,7253777037,nodes
Bonjaneni,,village,,,,,,,,,,,,,,,3606793145,nodes
Montusi Mountain Lodge,,hamlet,,,,,,,,,,,,,,,2173191294,nodes
,,village,,,,,,,,,,,,,,,2692399197,nodes
Mabalane,,village,,,,,,,,,,,,,,,2466722696,nodes
Serosecha,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262722161,nodes
Dreifontein,,village,,,,,,,,,,,,,,,7266058379,nodes
Efeta,,village,,,,,,,,,,,,,,,1316933936,nodes
Myezo Park,,hamlet,,,,,,,,,,,,,,,1316933940,nodes
Norwood,,hamlet,,,,,,,,,,,,,,,1316933944,nodes
Manxiweni,,village,,,,,,,,,,,,,,,1316933946,nodes
Ncise,,village,,,,,,,,,,,,,,,1316933947,nodes
Ntshabeni,,village,,,,,,,,,,,,,,,1316933956,nodes
Annshaw Location,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706005,nodes
Ngwenya,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262713480,nodes
Saki,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262715722,nodes
Ducats,,village,,,,,,,,,,,,,,,2309691808,nodes
KwaMlalandle,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720902,nodes
KwaNgwevu,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720904,nodes
Cimezile,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719692,nodes
Cwengcwe,,hamlet,,,,,,,,,,,,,,,2158215030,nodes
Tyhusha,,village,,,,,,,,,,,,,,,2158215696,nodes
Bokhara,,isolated_dwelling,,,,,,,,,,,,,,,3813892540,nodes
Vrouenspan,,isolated_dwelling,,,,,,,,,,,,,,,3813896758,nodes
Amam,,hamlet,,,,,,,,,,,,,,,1306428906,nodes
Pioneer Gate,,hamlet,,,,,,,,,,,,,,,3028856243,nodes
Driefontein,,village,,,,,,,,,,,,,,,4917556810,nodes
Nyembe,,village,,,,,,,,,,,,,,,2207841042,nodes
Luvisi,,hamlet,,,,,,,,,,,,,,,1348609673,nodes
Magongoloza,,hamlet,,,,,,,,,,,,,,,1348609710,nodes
Magaga,,hamlet,,,,,,,,,,,,,,,1348609652,nodes
Esigqokweni,,hamlet,,,,,,,,,,,,,,,1348609725,nodes
Kwa-Mfeka,,hamlet,,,,,,,,,,,,,,,1348631604,nodes
Sunrise,,hamlet,,,,,,,,,,,,,,,1348609622,nodes
Nkuyane,,hamlet,,,,,,,,,,,,,,,1348522614,nodes
Nceceni,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713139,nodes
Eziduli,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720119,nodes
Hlahlindlela,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720600,nodes
Emdudubezini,,hamlet,,,,,,,,,,,,,,,1348522593,nodes
Uqweqwe,,hamlet,,,,,,,,,,,,,,,1348522691,nodes
Mhlungwana,,hamlet,,,,,,,,,,,,,,,1348522707,nodes
Bethany,,village,,,,,,,,,,,,,,,4514860078,nodes
Khula,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262707483,nodes
Myeki,,village,,,,,,,,,,,,,,,3893442262,nodes
Nordale,,village,,,,,,,,,,,,,,,10594690100,nodes
Bushlands,,hamlet,,,,,,,,,,,,,,,838047737,nodes
Dannhauser,,town,,5389,,sagns,,,,,,,,,,,262704819,nodes
Lomo,,hamlet,,,,,,,,,,,,,,,4764971119,nodes
Graaff-Reinet,Graaff-Reinet,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,30211701,nodes
Eskhaleni,,hamlet,,,,,,,,,,,,,,,10923600983,nodes
Golela,,village,,,,sagns,,,,,,,,,,,262706705,nodes
Ingwavuma,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262707198,nodes
Pella,,village,,,,sagns,,,,,,,,,,,262721906,nodes
Scott Estate,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066282,nodes
Driekoppe,,isolated_dwelling,,,,,,,,,,,,,,,7199601994,nodes
Riverside,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,454664490,nodes
Elim,,isolated_dwelling,,,,,,,,,,,,,,,7160641009,nodes
Midfor,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262710137,nodes
Graspan,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262720443,nodes
Manthestad,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721228,nodes
Mothanthanyaneng,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721512,nodes
Pitsong,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721939,nodes
Dikhuting,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262719922,nodes
Georgian Farm House,,isolated_dwelling,,,,,,,,,,,,,,,12198518983,nodes
Cape Dutch Cottage,,isolated_dwelling,,,,,,,,,,,,,,,12198518984,nodes
Kamhlushwa,,town,,21832,"Mpumalanga, South Africa",sagns,,,,,,,,,,,10007148710,nodes
Fonteintjie,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262706279,nodes
Bizana,,village,,,,,,,,,,,,,,,1234073434,nodes
Luqaqweni,,village,,,,,,,,,,,,,,,1234073437,nodes
Kankqolo,,village,,,,,,,,,,,,,,,1234073440,nodes
Mkanzini,,village,,,,,,,,,,,,,,,1234073449,nodes
Ntshotsheni,,village,,,,,,,,,,,,,,,1234073457,nodes
Ndwalane,,village,,,,,,,,,,,,,,,1234073459,nodes
Swazini,,village,,,,,,,,,,,,,,,1234073460,nodes
Cwebeni,,village,,,,,,,,,,,,,,,1232461681,nodes
Bholani,,village,,,,,,,,,,,,,,,1232461686,nodes
Ndikana,,hamlet,,,,,,,,,,,,,,,1232469421,nodes
Matonjana,,hamlet,,,,,,,,,,,,,,,1232469423,nodes
Mangasana,,hamlet,,,,,,,,,,,,,,,1232469426,nodes
,,village,,,,,,,,,,,,,,,1212926902,nodes
,,village,,,,,,,,,,,,,,,1212926938,nodes
,,village,,,,,,,,,,,,,,,1212932380,nodes
,,village,,,,,,,,,,,,,,,1212934824,nodes
,,village,,,,,,,,,,,,,,,1212934843,nodes
,,village,,,,,,,,,,,,,,,1212935148,nodes
,,village,,,,,,,,,,,,,,,1212935464,nodes
,,village,,,,,,,,,,,,,,,1212350866,nodes
,,village,,,,,,,,,,,,,,,1211892096,nodes
Sicambeni,,village,,,,,,,,,,,,,,,1213708942,nodes
Vukandlule,,village,,,,,,,,,,,,,,,1213727014,nodes
,,village,,,,,,,,,,,,,,,1213518379,nodes
,,village,,,,,,,,,,,,,,,1213483378,nodes
,,hamlet,,,,,,,,,,,,,,,1212030917,nodes
,,village,,,,,,,,,,,,,,,1212039355,nodes
,,village,,,,,,,,,,,,,,,1211707499,nodes
,,village,,,,,,,,,,,,,,,1210995811,nodes
Ludume,,village,,,,,,,,,,,,,,,1214772249,nodes
,,village,,,,,,,,,,,,,,,1213481600,nodes
,,village,,,,,,,,,,,,,,,1212918858,nodes
,,village,,,,,,,,,,,,,,,1212919652,nodes
Hondeklipbaai,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262707105,nodes
Modderpoort,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262710241,nodes
Victorskloof,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066255,nodes
Tarragona,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066259,nodes
Kenrock Country Estate,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066264,nodes
Bokkemanskloof,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066269,nodes
Baviaanskloof,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066285,nodes
Avignon Estate,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,455562836,nodes
Doornkloof East,,village,,,"Metsweding District Municipality, Gauteng, South Africa",,,,,,,,,,,,320678216,nodes
Helgarda,,hamlet,,,"Hout Bay, Western Cape, South Africa",sagns,,,,,,,,,,,262720512,nodes
Algeria,Algeria,village,,,,,,,,,,,,,,,2318041503,nodes
Josefsdal,,hamlet,,,Swaziland,,,,,,,,,,,,59732834,nodes
Lamyeni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720938,nodes
Nduweni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721564,nodes
Tyatyora,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722319,nodes
Ga-Maponto,,village,,,,,,,,,,,,,,,5261760462,nodes
Perdeberg,,hamlet,,,,,,,,,,,,,,,1165181479,nodes
Boknes,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719378,nodes
De Beershoogte,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719792,nodes
Barsheba,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262694953,nodes
Kleinrivier,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707558,nodes
Bethelsdorp,,town,,130000,"Eastern Cape, South Africa",,,,,,,,,,,,980261525,nodes
Shooting Range,,,residential,,,,,,,,,,,,,,6173982648,nodes
Brakpan,,isolated_dwelling,,,,,,,,,,,,,,,7160471953,nodes
Haasvlakte,,isolated_dwelling,,,,,,,,,,,,,,,7160471954,nodes
Moddervlei,,isolated_dwelling,,,,,,,,,,,,,,,7160472106,nodes
Die Anker,,isolated_dwelling,,,,,,,,,,,,,,,7160471951,nodes
Blydskap,,village,,,,,,,,,,,,,,,1376565408,nodes
Tsifa-Limali,,village,,,,,,,,,,,,,,,1487071607,nodes
Falatsa,,village,,,,,,,,,,,,,,,3315542272,nodes
Bhanti,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262695192,nodes
KuWohlo,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708110,nodes
KwaMaya,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708220,nodes
KwaMzola,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708328,nodes
KwaNongqongqwana,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708373,nodes
Mandlaneni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709348,nodes
Mayireni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709938,nodes
Mqorwane,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712680,nodes
Ngcaca,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262713271,nodes
Seru,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262715953,nodes
Komkhulu,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707837,nodes
KuLojika,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707958,nodes
Sajini,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262715719,nodes
Kruisaar,,hamlet,,,,,,,,,,,,,,,4189361446,nodes
Marthasdal,,hamlet,,,,,,,,,,,,,,,3966425237,nodes
Houtnek,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262707127,nodes
Merino,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262710071,nodes
Tiger River,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262717951,nodes
Feloana,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262720127,nodes
The Terraces,,,residential,,,,,,,,,,,,,,12142486481,nodes
Sifonondile,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262716013,nodes
Trust,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262717985,nodes
Ga-Motlhware,,town,,,,,,,,,,,,,,,3966425227,nodes
Mchinsweni,,hamlet,,,,,,,,,,,,,,,10992625537,nodes
Bambanandi,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262719128,nodes
Klaarkom,,village,,,,,,,,,,,,,,,4189369976,nodes
Xanadu Eco Park,,village,,,Hartbeespoort,,,,,,,,,,,,1106614970,nodes
De Colligny Mission Station,,village,,,,,,,,,,,,,,,1316933954,nodes
Strand,,town,,75000,Western Cape; South Africa,sagns,,,,,,,,,,,29385915,nodes
Jamestown,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262707267,nodes
Klapmuts,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262707526,nodes
Kraaifontein,,town,,60000,Western Cape; South Africa,sagns,,,,,,,,,,,262720866,nodes
Parow,,town,,80000,Western Cape; South Africa,sagns,,,,,,,,,,,262721892,nodes
Noordhoek,,village,,3000,Western Cape; South Africa,sagns,,,,,,,,,,,31042349,nodes
Somerset West,Somerset West,town,,80000,Western Cape; South Africa,sagns,Somerset-Wes,,,,,,,,,,220456263,nodes
Milnerton,,town,,80000,,sagns,,,,,,,,,,,252200946,nodes
Khayelitsha,,town,,330000,Western Cape; South Africa,sagns,,,,,,,,,,,262720812,nodes
Kendrew,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707454,nodes
Ireland View security complex,,,residential,,,,,,,,,,,,,,2919430139,nodes
Ngcobo,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705867,nodes
Ngcobo,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262713286,nodes
Molsvlei,,hamlet,,,,,,,,,,,,,,,2916169234,nodes
Nuwerus,,village,,650,"Western Cape, South Africa",sagns,,,,,,,,,,,262714218,nodes
Marchand,,village,,3222,"Northern Cape, South Africa",sagns,,,,,,,,,,,262721254,nodes
Wegdraai,,village,,,,,,,,,,,,,,,5368747737,nodes
Teebus,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262717676,nodes
Tylden,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718082,nodes
Coldstream,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719714,nodes
Cassel,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719625,nodes
Koopmansfontein,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720861,nodes
Coerney,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704705,nodes
Kidd's Beach,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707512,nodes
Sada,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262715716,nodes
Aggeneys,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262694532,nodes
Kuboes,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262707729,nodes
Komaggas,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262707759,nodes
Kayser's Beach,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707420,nodes
Die Dam,,hamlet,,,,,,,,,,,,,,,910543634,nodes
Bhantini,,village,,,,,,,,,,,,,,,1212920674,nodes
Fish Eagle Bay,,,residential,,,,,,,,,,,,,,11196629991,nodes
Roma,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715588,nodes
Riverside,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715337,nodes
Efama,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705331,nodes
Teba,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722254,nodes
KwaMleko,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708286,nodes
Highflats,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262706994,nodes
KwaDuma,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720894,nodes
KwaMayakazi,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720901,nodes
KwaQunwane,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720909,nodes
Mavulazi,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721291,nodes
Zidonini,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262722548,nodes
Opuzane,,hamlet,,,,sagns,,,,,,,,,,,7739398528,nodes
Benoni,Benoni,town,,158777,"Ekurhuleni, Gauteng, South Africa",sagns,,,,,,,,,,,262719247,nodes
Mkuze,,village,,,KwaZulu-Natal;South Africa,sagns,,,,,,,,,,,262710165,nodes
